Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.680000,-0.002520,0.007289,9.753217,-0.000694,0.005069,-0.040064,0.106048,-0.109882,0.101623
0.720000,0.028793,0.002008,9.735469,0.011393,0.007416,-0.082799,0.120543,-0.074689,0.096328
0.760000,-0.048177,0.002996,9.740493,-0.043176,0.006473,-0.054475,0.112408,-0.121232,0.087370
0.800000,-0.015388,-0.016188,9.739408,-0.017662,-0.000991,-0.065907,0.133398,-0.107901,0.113806
0.840000,0.036010,-0.020933,9.770044,0.019560,0.003021,-0.028476,0.116447,-0.117270,0.099578
0.880000,0.020192,0.000929,9.836809,0.017275,-0.018840,0.006875,0.113071,-0.143984,0.072737
0.920000,-0.005955,0.022123,9.929806,-0.017746,0.027186,0.130442,0.102400,-0.149678,0.090927
0.960000,-0.035813,0.008315,10.035606,-0.041909,0.011355,0.243624,0.163566,-0.114972,0.072386
1.000000,0.001549,-0.003568,10.187278,-0.008973,-0.004259,0.371572,0.105314,-0.149965,0.082273
1.040000,0.004803,0.033348,10.365584,0.004944,0.026388,0.558038,0.129265,-0.181041,0.087871
1.080000,-0.006141,-0.004607,10.470839,-0.012489,-0.012366,0.641297,0.125168,-0.135849,0.081287
1.120000,0.036077,0.016347,10.559815,0.017467,0.006056,0.746720,0.108331,-0.242634,0.017767
1.160000,-0.027253,0.033944,10.425338,-0.024473,0.028195,0.612744,0.155284,-0.141667,0.058194
1.200000,-0.045379,-0.024430,10.317926,-0.050089,-0.021750,0.496256,0.149785,-0.197383,0.073045
1.240000,-0.036976,0.079821,10.142173,-0.030716,0.067175,0.326775,0.146747,-0.206062,0.024599
1.280000,-0.002881,-0.002075,10.084026,-0.013774,-0.000289,0.263646,0.131155,-0.219864,0.074191
1.320000,-0.044800,0.016061,9.910367,-0.028620,0.005745,0.091245,0.156575,-0.206640,0.042195
1.360000,-0.022960,0.004467,9.867758,-0.020519,0.019865,0.064176,0.141457,-0.255920,0.044278
1.400000,0.031275,0.052738,9.896831,0.020692,0.039724,0.106344,0.157438,-0.283665,0.039548
1.440000,-0.019899,0.034494,9.861941,-0.018892,0.043410,0.056094,0.177442,-0.332187,-0.011238
1.480000,-0.044062,0.046121,9.831099,-0.026670,0.060622,0.052694,0.100510,-0.353890,0.030789
1.520000,0.025284,0.008410,9.859298,0.032475,0.021401,0.061850,0.169849,-0.349923,0.015956
1.560000,0.027752,0.032289,9.940649,0.034082,0.030260,0.138068,0.197461,-0.392382,-0.007664
1.600000,0.013941,0.004530,9.967919,-0.002306,-0.018329,0.139944,0.184353,-0.389517,0.028966
1.640000,0.055137,-0.011401,9.892538,0.046725,-0.009441,0.086302,0.165101,-0.487239,-0.046194
1.680000,0.015134,0.010225,9.907169,0.005701,0.011348,0.072349,0.173575,-0.531910,-0.025329
1.720000,0.008274,0.025712,9.895299,0.020086,0.018027,0.079716,0.131341,-0.532326,0.011230
1.760000,0.014366,-0.003147,9.839554,0.013829,0.002611,0.055486,0.152130,-0.578774,-0.002389
1.800000,0.048149,0.009418,9.860447,0.032092,0.010914,0.034722,0.143078,-0.642952,-0.038017
1.840000,0.067885,-0.013537,9.824651,0.058431,-0.010051,0.000484,0.135254,-0.661306,-0.046158
1.880000,0.045782,-0.001539,9.762884,0.050367,-0.021211,-0.020480,0.162652,-0.664508,-0.039754
1.920000,0.029327,0.038600,9.816359,0.020977,0.037844,-0.003057,0.136997,-0.746874,-0.033224
1.960000,0.029757,-0.027885,9.801221,0.042108,-0.035371,-0.028975,0.101695,-0.771526,-0.052405
2.000000,0.033251,-0.016804,9.773428,0.041332,-0.009682,-0.002959,0.145164,-0.787587,-0.049659
2.040000,0.030153,-0.084539,9.725650,0.048494,-0.073150,-0.066726,0.133235,-0.810121,-0.050407
2.080000,0.024336,-0.035356,9.726649,0.024969,-0.041995,-0.096148,0.144833,-0.792183,-0.062942
2.120000,0.031377,-0.062798,9.687482,0.024553,-0.065326,-0.118418,0.119747,-0.841896,-0.069195
2.160000,-0.012292,0.009352,9.731579,-0.003144,-0.000949,-0.099232,0.090251,-0.799683,-0.087674
2.200000,-0.037124,-0.073666,9.709414,-0.036694,-0.064798,-0.113444,0.101787,-0.875596,-0.068604
2.240000,-0.032063,-0.051252,9.804521,-0.024158,-0.050328,-0.016658,0.099341,-0.846342,-0.072824
2.280000,-0.015040,-0.079933,9.804785,-0.009615,-0.067050,-0.021477,0.093279,-0.859728,-0.094341
2.320000,-0.029582,-0.068597,9.842621,-0.019607,-0.063652,0.046155,0.098581,-0.859785,-0.073541
2.360000,-0.113293,-0.051257,10.010222,-0.126194,-0.036803,0.206118,0.120206,-0.921107,-0.059085
2.400000,-0.061338,-0.020371,10.251114,-0.054914,-0.017528,0.413168,0.073695,-0.886030,-0.084678
2.440000,-0.092196,0.022695,10.323350,-0.090190,0.009616,0.519850,0.114476,-0.862014,-0.080531
2.480000,-0.077628,-0.028906,10.472915,-0.072863,-0.020324,0.647745,0.066761,-0.907423,-0.072400
2.520000,-0.115963,-0.017573,10.551174,-0.119602,-0.008866,0.745386,0.079727,-0.933688,-0.095715
2.560000,-0.070683,0.048901,10.478244,-0.096075,0.050571,0.680981,0.081691,-0.896917,-0.079892
2.600000,-0.094075,0.068996,10.442381,-0.122425,0.070837,0.648430,0.071332,-0.866977,-0.146365
2.640000,-0.088907,0.048835,10.320361,-0.087208,0.041135,0.503307,0.084561,-0.877596,-0.116855
2.680000,-0.047717,0.053397,10.155954,-0.052386,0.066387,0.327633,0.064638,-0.939719,-0.126956
2.720000,-0.034779,0.081766,10.009830,-0.044896,0.106804,0.193729,0.058244,-0.939846,-0.078770
2.760000,0.024719,0.140633,10.038377,0.011659,0.139998,0.225798,0.008332,-0.956411,-0.096216
2.800000,-0.031845,0.107876,9.867454,-0.038711,0.090969,0.075913,0.058263,-0.972813,-0.134734
2.840000,-0.018403,0.101786,9.877941,-0.029974,0.103725,0.069158,0.082129,-1.019500,-0.131594
2.880000,0.050216,0.093980,9.892045,0.045580,0.090020,0.080569,0.028954,-1.081172,-0.140837
2.920000,-0.018284,0.047933,9.891187,-0.012502,0.048729,0.095615,0.046177,-1.175906,-0.108016
2.960000,0.066096,0.098023,9.870066,0.054587,0.090567,0.054782,0.010613,-1.227653,-0.111649
3.000000,0.082790,0.106559,9.846590,0.080888,0.109502,0.048151,0.040876,-1.293310,-0.124751
3.040000,0.031519,0.046233,9.854411,0.027655,0.046970,0.051523,0.025592,-1.372798,-0.134417
3.080000,0.060109,0.023867,9.934497,0.073137,0.007486,0.114115,0.001901,-1.476490,-0.117900
3.120000,0.071376,0.065893,9.817402,0.078545,0.054453,-0.015365,-0.005411,-1.481781,-0.065939
3.160000,0.139246,-0.027120,9.802161,0.142566,-0.020202,-0.029299,0.010146,-1.582300,-0.125160
3.200000,0.116891,-0.039559,9.773991,0.111092,-0.032902,-0.032679,-0.007938,-1.644743,-0.094429
3.240000,0.140597,-0.058512,9.793693,0.122113,-0.052551,-0.023341,-0.039365,-1.719887,-0.122919
3.280000,0.093947,-0.091276,9.837876,0.085629,-0.080038,0.019544,-0.051256,-1.812183,-0.096993
3.320000,0.097611,-0.026908,9.748475,0.098911,-0.021385,-0.069769,-0.014854,-1.897408,-0.103565
3.360000,0.079197,-0.062387,9.753373,0.088553,-0.061172,-0.057365,-0.047763,-1.892110,-0.115345
3.400000,0.101218,-0.036118,9.684925,0.088219,-0.028383,-0.143354,-0.037626,-1.935934,-0.100777
3.440000,0.071721,-0.069295,9.721609,0.068010,-0.074409,-0.078039,-0.032338,-1.978454,-0.088273
3.480000,0.060066,-0.068267,9.713210,0.091548,-0.051531,-0.078523,-0.073847,-1.954241,-0.109392
3.520000,0.059958,-0.138167,9.771877,0.049012,-0.126368,-0.042285,-0.075700,-2.033958,-0.112683
3.560000,-0.032978,-0.098421,9.724757,-0.037237,-0.105013,-0.079429,-0.028493,-2.028740,-0.093896
3.600000,-0.013584,-0.127137,9.750929,0.007390,-0.146146,-0.086686,-0.074624,-2.006323,-0.072547
3.640000,-0.014364,-0.115262,9.780899,-0.021105,-0.117790,-0.020983,-0.051324,-2.004600,-0.130765
3.680000,-0.064091,-0.076306,9.786911,-0.065456,-0.067964,-0.037463,-0.026770,-1.969573,-0.125924
3.720000,-0.077382,-0.105537,9.864119,-0.064740,-0.094405,0.048149,-0.077220,-1.901333,-0.069742
3.760000,-0.058045,-0.089481,9.962289,-0.078949,-0.085729,0.174406,-0.104201,-1.899959,-0.106160
3.800000,-0.132607,-0.051535,10.061759,-0.137508,-0.064201,0.243982,-0.089238,-1.849526,-0.067580
3.840000,-0.172685,-0.036546,10.281297,-0.168352,-0.041688,0.482196,-0.100225,-1.768117,-0.102934
3.880000,-0.139257,-0.034097,10.553495,-0.131932,-0.021727,0.708577,-0.099624,-1.760997,-0.095672
3.920000,-0.171447,0.032435,10.531672,-0.170036,0.028811,0.734631,-0.090980,-1.675151,-0.062201
3.960000,-0.142985,0.012849,10.591063,-0.141901,-0.001498,0.796020,-0.092877,-1.622917,-0.064886
4.000000,-0.162345,0.043723,10.546277,-0.168609,0.031914,0.770127,-0.153616,-1.553323,-0.098678
4.040000,-0.109834,0.072215,10.438009,-0.107939,0.058910,0.640611,-0.093551,-1.502807,-0.060365
4.080000,-0.140375,0.059438,10.274266,-0.136737,0.051435,0.454484,-0.115520,-1.486569,-0.081849
4.120000,-0.102731,0.065195,10.091715,-0.104809,0.078017,0.298299,-0.135913,-1.451283,-0.055842
4.160000,-0.089014,0.112541,10.058036,-0.085143,0.120615,0.241425,-0.113008,-1.424297,-0.059300
4.200000,-0.090731,0.107233,9.937464,-0.090065,0.089838,0.124704,-0.151746,-1.413677,-0.059805
4.240000,0.011777,0.181811,9.835957,-0.002532,0.185212,0.041701,-0.153650,-1.364781,-0.064490
4.280000,0.024086,0.139537,9.855808,0.028433,0.158502,0.048703,-0.115016,-1.384144,-0.081246
4.320000,0.017104,0.126066,9.815176,0.018367,0.120002,0.020409,-0.137259,-1.372807,-0.056049
4.360000,0.019951,0.134967,9.815363,0.027587,0.124346,-0.006412,-0.109429,-1.441703,-0.025066
4.400000,0.074575,0.119411,9.721273,0.063523,0.120215,-0.060289,-0.156463,-1.410491,-0.025294
4.440000,0.060071,0.108412,9.794096,0.076966,0.102915,-0.025851,-0.138643,-1.466329,-0.046476
4.480000,0.097806,0.068397,9.775254,0.106111,0.076679,-0.022808,-0.138220,-1.484020,-0.003035
4.520000,0.119400,0.121771,9.779873,0.112263,0.126414,-0.030766,-0.139115,-1.583481,-0.013103
4.560000,0.105190,0.003434,9.752086,0.106694,0.021523,-0.063791,-0.135847,-1.531021,-0.003246
4.600000,0.171528,0.000102,9.739687,0.162699,0.010838,-0.071320,-0.139861,-1.596311,-0.031545
4.640000,0.127823,0.017542,9.745288,0.129755,0.003175,-0.094529,-0.149224,-1.594529,0.030131
4.680000,0.173105,-0.034367,9.751720,0.179826,-0.001219,-0.050904,-0.188753,-1.643785,0.008488
4.720000,0.125310,0.011430,9.673754,0.126533,0.015304,-0.114608,-0.132712,-1.748487,0.034466
4.760000,0.089608,-0.056405,9.751105,0.102524,-0.051068,-0.090377,-0.197306,-1.679019,-0.004043
4.800000,0.082856,-0.044561,9.722740,0.091114,-0.050505,-0.091721,-0.174099,-1.725122,-0.023213
4.840000,0.081014,-0.088115,9.750233,0.071889,-0.066782,-0.060970,-0.162874,-1.718634,-0.000735
4.880000,0.056760,-0.094788,9.836575,0.059348,-0.087153,-0.005968,-0.129834,-1.717588,0.043749
4.920000,0.046954,-0.065613,9.722526,0.047257,-0.059728,-0.066797,-0.151223,-1.721289,0.005050
4.960000,-0.006050,-0.078632,9.800726,-0.007296,-0.082684,-0.006991,-0.107926,-1.707774,0.062172
5.000000,-0.041218,-0.068361,9.803991,-0.025534,-0.068264,0.011292,-0.171575,-1.650197,0.022482
5.040000,-0.016006,-0.113547,9.801675,-0.000419,-0.096987,-0.005683,-0.164015,-1.650570,0.049307
5.080000,-0.021759,-0.100561,9.833642,-0.025575,-0.097173,0.046106,-0.184987,-1.583377,0.050755
5.120000,-0.098336,-0.091634,9.879923,-0.094232,-0.083860,0.069543,-0.160646,-1.496578,0.044302
5.160000,-0.057995,-0.052801,9.980991,-0.055794,-0.057436,0.171692,-0.147875,-1.503867,0.048791
5.200000,-0.052883,-0.027494,10.084111,-0.059035,-0.025033,0.275574,-0.103219,-1.415439,0.039446
5.240000,-0.091212,0.029961,10.248101,-0.081865,0.012475,0.473069,-0.108686,-1.314884,0.102529
5.280000,-0.140148,-0.028560,10.393105,-0.134480,-0.021920,0.572509,-0.121709,-1.295939,0.077786
5.320000,-0.131846,0.028390,10.542288,-0.128320,0.034069,0.736657,-0.129377,-1.253618,0.038933
5.360000,-0.091380,0.011275,10.658107,-0.094746,0.016596,0.809581,-0.104335,-1.186138,0.048167
5.400000,-0.045904,-0.005002,10.646029,-0.042309,-0.003072,0.843966,-0.090460,-1.080416,0.089687
5.440000,-0.102365,0.036590,10.478801,-0.096036,0.028173,0.679208,-0.124950,-0.961066,0.082492
5.480000,-0.041492,0.050115,10.313671,-0.058427,0.054537,0.502107,-0.118880,-0.960105,0.049910
5.520000,-0.078454,0.060913,10.122246,-0.078853,0.064868,0.331602,-0.112313,-0.890228,0.140386
5.560000,-0.001562,0.041791,10.011777,-0.008110,0.038221,0.184231,-0.133956,-0.828423,0.037079
5.600000,-0.054666,0.036363,9.880340,-0.036572,0.045827,0.085175,-0.070471,-0.753978,0.086691
5.640000,-0.067438,0.055154,9.806277,-0.054557,0.048847,0.009492,-0.101630,-0.717501,0.099269
5.680000,-0.025500,0.049028,9.816526,-0.031357,0.052807,-0.005316,-0.090877,-0.705554,0.088052
5.720000,-0.023044,0.055007,9.742936,-0.020635,0.064035,-0.070242,-0.050963,-0.654938,0.121399
5.760000,0.012638,0.082164,9.781614,0.016501,0.100555,-0.031277,-0.085738,-0.616788,0.117071
5.800000,-0.002751,0.027271,9.729628,0.006754,0.038292,-0.059975,-0.044369,-0.662653,0.111965
5.840000,0.030576,-0.000001,9.802738,0.020833,0.002065,-0.021831,-0.099286,-0.613480,0.109837
5.880000,0.095752,-0.007188,9.731875,0.089208,-0.006265,-0.062656,-0.047624,-0.620395,0.123988
5.920000,0.030741,0.046529,9.715414,0.031393,0.049371,-0.068710,-0.062197,-0.598009,0.110848
5.960000,0.056540,-0.007228,9.796344,0.054081,0.007571,-0.019202,-0.079226,-0.555538,0.086428
6.000000,0.041547,0.017988,9.743726,0.044597,0.020107,-0.063051,-0.064623,-0.595546,0.137438
6.040000,0.043320,-0.027500,9.730355,0.050159,-0.011970,-0.076058,-0.033311,-0.502683,0.154339
6.080000,0.061195,-0.017905,9.733621,0.066383,-0.005206,-0.086416,-0.049468,-0.539317,0.122090
6.120000,-0.000734,-0.005359,9.800157,-0.008378,-0.016210,-0.005048,-0.016709,-0.565687,0.123377
6.160000,0.042017,-0.032384,9.718542,0.045963,-0.031032,-0.065220,-0.033338,-0.549021,0.121251
6.200000,0.028015,0.016423,9.750823,0.027441,0.012203,-0.054081,-0.044852,-0.571539,0.096102
6.240000,0.030851,0.024217,9.776248,0.035147,0.010215,-0.038070,0.012920,-0.568375,0.111899
6.280000,0.028523,-0.010196,9.802129,0.019127,-0.009302,-0.010545,0.005410,-0.531639,0.138811
6.320000,0.006102,0.033384,9.836243,0.012604,0.024097,0.028929,-0.030539,-0.477919,0.127899
6.360000,0.033421,-0.057012,9.880568,0.018150,-0.060563,0.034403,0.024572,-0.532487,0.156883
6.400000,-0.015164,-0.040181,9.906428,-0.009430,-0.032664,0.071534,0.019926,-0.451230,0.137043
6.440000,0.041804,-0.036742,9.828136,0.047527,-0.034973,0.036148,0.014794,-0.469577,0.113315
6.480000,-0.011024,-0.014459,9.847424,-0.031058,-0.006620,0.057965,0.021493,-0.440137,0.134112
6.520000,0.013695,-0.047582,9.942061,0.024361,-0.053369,0.112170,0.062000,-0.423944,0.115673
6.560000,-0.046805,0.007444,9.946450,-0.046431,-0.002199,0.120470,0.047376,-0.384830,0.085485
6.600000,-0.014777,-0.065669,10.013532,-0.024894,-0.051668,0.181339,0.074514,-0.354213,0.137937
6.640000,-0.027983,-0.002550,10.091849,-0.012549,0.006572,0.288512,0.061909,-0.363835,0.125596
6.680000,-0.042197,0.016353,10.286241,-0.044779,0.020261,0.478647,0.062669,-0.322213,0.172511
6.720000,-0.062213,-0.041963,10.413187,-0.046823,-0.033479,0.629861,0.048312,-0.278915,0.101021
6.760000,-0.028004,-0.013796,10.554409,-0.028370,-0.011119,0.742250,0.071999,-0.267847,0.124317
6.800000,0.022493,0.034072,10.616378,0.002134,0.030776,0.815959,0.094537,-0.275863,0.092545
6.840000,-0.040084,0.050951,10.523375,-0.016572,0.038423,0.725085,0.080897,-0.248568,0.087558
6.880000,0.030067,-0.035254,10.397570,0.030823,-0.029864,0.573714,0.123029,-0.247548,0.148917
6.920000,-0.004584,0.011151,10.243815,-0.000036,0.017006,0.436154,0.109586,-0.157851,0.058257
6.960000,-0.033065,0.028631,10.078873,-0.022992,0.025246,0.256501,0.069982,-0.177393,0.095784
7.000000,-0.091528,0.008689,9.883082,-0.076228,0.009542,0.074701,0.088850,-0.203347,0.128230
7.040000,-0.033987,0.030189,9.853659,-0.044977,0.046118,0.035437,0.116458,-0.173962,0.059270
7.080000,-0.008297,-0.012376,9.804281,-0.010275,-0.003408,0.013969,0.076731,-0.143026,0.076580
7.120000,-0.058968,-0.004257,9.783955,-0.040380,-0.000407,-0.011241,0.109048,-0.093347,0.101408
7.160000,-0.013346,0.000305,9.770408,-0.003931,-0.007111,-0.046393,0.096653,-0.120827,0.055562
7.200000,0.002832,0.025401,9.768193,0.008320,0.014667,-0.067194,0.119864,-0.091469,0.082447
7.240000,-0.018759,-0.010194,9.748723,-0.003046,0.000788,-0.068272,0.104111,-0.116211,0.056178
7.280000,-0.000436,0.020082,9.782495,-0.001313,0.028160,-0.027736,0.147030,-0.075161,0.094780
7.320000,0.057825,0.004691,9.729512,0.055275,-0.003557,-0.103023,0.118934,-0.052682,0.089984
7.360000,0.010926,-0.005257,9.792995,0.008518,-0.000254,-0.013734,0.145361,-0.060297,0.050152
7.400000,0.023874,0.012184,9.763424,0.003667,0.008998,-0.034628,0.104935,-0.137043,-0.001959
7.440000,-0.027190,-0.020207,9.758659,-0.017782,-0.017907,-0.051444,0.131235,-0.075633,0.061437
7.480000,0.001992,0.027141,9.772103,0.006722,0.027218,-0.043489,0.114041,-0.094956,0.067146
7.520000,-0.010900,0.013486,9.747867,-0.005629,0.018027,-0.043140,0.165579,-0.048807,0.052673
7.560000,0.059300,0.027190,9.852634,0.050754,0.016425,0.040698,0.128077,-0.061182,0.045567
7.600000,0.026661,-0.041967,9.880350,0.019210,-0.026050,0.096214,0.143443,-0.017684,0.038286
7.640000,0.028372,0.033251,9.842281,0.039679,0.037620,0.036789,0.153617,-0.066431,0.021483
7.680000,0.022994,-0.037813,9.844934,0.008542,-0.047647,0.037284,0.132806,-0.053996,0.008290
7.720000,0.024560,0.014421,9.917278,0.033640,0.016960,0.107761,0.124649,-0.056593,0.019543
7.760000,-0.014791,0.000318,9.861265,-0.023330,0.001888,0.080636,0.153050,-0.033210,0.009176
7.800000,0.015113,0.024245,9.928981,0.007178,0.015129,0.117473,0.111136,-0.073080,0.022754
7.840000,-0.017488,-0.002646,9.873070,-0.021468,-0.006792,0.049962,0.176821,-0.071343,-0.012913
7.880000,-0.014608,0.008885,9.926138,-0.011314,0.000927,0.095017,0.147216,-0.057910,-0.009335
7.920000,-0.002881,0.028054,9.954852,0.000228,0.016587,0.123057,0.120190,-0.026642,-0.003956
7.960000,-0.020317,-0.015555,9.837884,-0.025130,-0.000613,0.027503,0.143865,-0.012678,-0.025670
