Timestamp,Accel_X,Accel_Y,Accel_Z,UserAccel_X,UserAccel_Y,UserAccel_Z,Gyro_X,Gyro_Y,Gyro_Z
3.160000,0.114666,0.011912,9.822601,0.116649,0.014089,0.008713,-0.005073,1.290979,-0.120052
3.200000,0.170202,-0.035306,9.788350,0.170896,-0.020112,-0.050964,-0.025640,1.387793,-0.075588
3.240000,0.126146,-0.000779,9.769801,0.136887,-0.007103,-0.049922,0.032868,1.418999,-0.173071
3.280000,0.160116,-0.003074,9.727680,0.143882,-0.005304,-0.083169,-0.047561,1.431338,-0.132040
3.320000,0.082725,-0.005104,9.710857,0.079729,-0.014635,-0.078968,-0.021539,1.512423,-0.110630
3.360000,0.099640,-0.079873,9.766998,0.104866,-0.068495,-0.055071,-0.030549,1.558979,-0.149265
3.400000,0.113968,-0.083234,9.751975,0.121924,-0.084221,-0.066397,-0.050590,1.529419,-0.116939
3.440000,0.074688,-0.136571,9.734294,0.078535,-0.137899,-0.088090,-0.037335,1.615104,-0.148280
3.480000,0.064802,-0.119487,9.739927,0.053092,-0.139604,-0.051280,-0.053247,1.625949,-0.113438
3.520000,-0.000358,-0.078820,9.809630,-0.015447,-0.076881,0.000104,-0.073231,1.595844,-0.110822
3.560000,-0.002416,-0.115238,9.731013,0.003923,-0.109728,-0.087689,-0.087143,1.683777,-0.095501
3.600000,0.008890,-0.085881,9.753752,0.013268,-0.086201,-0.034235,-0.058021,1.636109,-0.102238
3.640000,-0.059509,-0.141461,9.785653,-0.042790,-0.157977,-0.026331,-0.087828,1.607554,-0.124848
3.680000,-0.071281,-0.097147,9.868165,-0.055173,-0.105727,0.041871,-0.087814,1.568149,-0.101961
3.720000,-0.095990,-0.130233,9.856125,-0.097327,-0.136760,0.055752,-0.098960,1.562843,-0.094205
3.760000,-0.120324,-0.136422,10.028803,-0.117180,-0.134091,0.202912,-0.103377,1.535423,-0.116056
3.800000,-0.127386,-0.088229,10.123157,-0.123792,-0.086025,0.312745,-0.095235,1.518727,-0.075547
3.840000,-0.130185,0.015211,10.294409,-0.125230,0.000293,0.482960,-0.121820,1.440116,-0.080751
3.880000,-0.123269,-0.049687,10.490764,-0.126479,-0.045498,0.666002,-0.107750,1.365100,-0.121415
3.920000,-0.130463,0.021788,10.587484,-0.131761,0.026767,0.787727,-0.094343,1.352437,-0.085131
3.960000,-0.146282,-0.006709,10.580095,-0.156692,0.010081,0.789488,-0.097845,1.308882,-0.102749
4.000000,-0.111252,0.052274,10.559464,-0.137266,0.067848,0.753448,-0.124051,1.311152,-0.118249
4.040000,-0.174572,0.084868,10.471265,-0.163868,0.073496,0.656343,-0.132509,1.240057,-0.086335
4.080000,-0.123576,0.086718,10.233069,-0.111222,0.106976,0.417821,-0.097747,1.209746,-0.078604
4.120000,-0.133307,0.093383,10.132782,-0.149465,0.077279,0.318046,-0.116840,1.159376,-0.024610
4.160000,-0.116541,0.105563,10.021258,-0.115966,0.108121,0.222422,-0.117912,1.161111,-0.074016
4.200000,-0.041449,0.117121,9.934591,-0.049521,0.113436,0.117462,-0.106131,1.117166,-0.058212
4.240000,-0.027223,0.189980,9.874867,-0.016004,0.179361,0.066443,-0.113137,1.135064,-0.048698
4.280000,-0.044472,0.134028,9.878320,-0.033875,0.140054,0.045419,-0.119027,1.150482,-0.057782
4.320000,0.044579,0.117971,9.819904,0.035905,0.111982,-0.003436,-0.174460,1.136610,-0.040683
4.360000,0.030007,0.150552,9.818371,0.042514,0.160788,0.000583,-0.152688,1.176923,-0.056002
4.400000,0.112133,0.147448,9.848628,0.097772,0.153856,0.041347,-0.170315,1.201930,-0.059161
4.440000,0.134505,0.077217,9.775223,0.126063,0.072840,-0.029438,-0.117958,1.217852,-0.044285
4.480000,0.043973,0.085444,9.766742,0.050836,0.081279,-0.039861,-0.153498,1.216732,-0.053603
4.520000,0.183736,0.051698,9.732850,0.168156,0.048087,-0.081278,-0.162953,1.219910,-0.011331
4.560000,0.157751,0.014916,9.772701,0.152307,0.000142,-0.051977,-0.142501,1.247422,-0.020127
4.600000,0.147623,0.024324,9.683970,0.149622,0.025095,-0.104034,-0.136945,1.314754,-0.023804
4.640000,0.127842,-0.058902,9.718835,0.126890,-0.074983,-0.083648,-0.140539,1.335230,0.002361
4.680000,0.125267,-0.014726,9.667303,0.144590,-0.015329,-0.161395,-0.150011,1.351728,-0.016429
4.720000,0.119878,-0.030257,9.723241,0.133216,-0.036289,-0.078205,-0.126479,1.360743,-0.059622
4.760000,0.141994,-0.045283,9.727356,0.134238,-0.052612,-0.069952,-0.156948,1.390320,-0.005693
4.800000,0.109637,-0.075344,9.735949,0.107424,-0.070294,-0.090070,-0.179933,1.365850,0.024983
4.840000,0.109929,-0.085107,9.743807,0.095272,-0.087209,-0.073717,-0.157092,1.388170,0.034593
4.880000,0.084888,-0.142331,9.747448,0.080908,-0.127806,-0.065865,-0.156990,1.396330,-0.005254
4.920000,-0.018445,-0.124709,9.808140,-0.006489,-0.125792,-0.011009,-0.134365,1.408950,0.012207
4.960000,0.003616,-0.094122,9.774081,0.013931,-0.094823,-0.031655,-0.127167,1.398652,0.043217
5.000000,-0.007723,-0.088850,9.854119,0.000445,-0.094228,0.043603,-0.159360,1.301568,0.003436
5.040000,-0.034926,-0.069396,9.877509,-0.029100,-0.068158,0.066108,-0.185273,1.279605,0.031617
5.080000,-0.008285,-0.077682,9.858653,-0.009844,-0.095532,0.053535,-0.100890,1.300236,0.048552
5.120000,-0.002139,-0.119119,9.947742,-0.014036,-0.102135,0.142714,-0.134009,1.242459,0.074781
5.160000,-0.058644,-0.084440,10.008974,-0.064926,-0.072690,0.212148,-0.176646,1.208442,0.041871
5.200000,-0.063569,-0.117551,10.093608,-0.076196,-0.107982,0.291115,-0.165443,1.126251,0.027224
5.240000,-0.080884,-0.035928,10.204723,-0.084939,-0.035526,0.401308,-0.125260,1.073906,0.043894
5.280000,-0.136107,-0.019778,10.388443,-0.131914,-0.011984,0.606462,-0.136956,1.014112,0.111507
5.320000,-0.130361,0.008785,10.567614,-0.116499,0.020501,0.748587,-0.098513,0.909278,0.073886
5.360000,-0.108586,0.002796,10.618551,-0.114898,0.007841,0.804550,-0.130030,0.892099,0.095914
5.400000,-0.069810,-0.029305,10.695860,-0.068868,-0.014576,0.863614,-0.117559,0.838424,0.075055
5.440000,-0.084194,0.011524,10.503523,-0.092121,0.007890,0.713294,-0.124158,0.788921,0.063032
5.480000,-0.081202,0.033758,10.287891,-0.075163,0.030692,0.493100,-0.110824,0.737468,0.061072
5.520000,-0.050383,0.013409,10.191194,-0.066721,0.026098,0.367169,-0.102578,0.691858,0.076552
5.560000,-0.040518,0.029562,10.001553,-0.056901,0.020852,0.209699,-0.072578,0.665793,0.103516
5.600000,0.006182,0.026185,9.925216,0.014903,0.039527,0.115933,-0.088749,0.646509,0.066013
5.640000,-0.018058,0.076016,9.836565,-0.021348,0.081411,0.030255,-0.088336,0.526304,0.109604
5.680000,0.008633,0.069301,9.789497,0.024333,0.067044,-0.043464,-0.070245,0.544549,0.074767
5.720000,-0.023820,0.078352,9.809857,-0.015618,0.077698,0.000662,-0.053910,0.519734,0.094510
5.760000,-0.022742,0.017987,9.814622,-0.014006,0.033616,0.005485,-0.101624,0.482452,0.101865
5.800000,0.040606,0.087539,9.739700,0.046643,0.083086,-0.073576,-0.082990,0.530812,0.117453
5.840000,0.034580,0.051217,9.722518,0.037303,0.051692,-0.074537,-0.060262,0.461220,0.101625
5.880000,0.048665,0.065330,9.759578,0.056440,0.046385,-0.042759,-0.058903,0.488237,0.119953
5.920000,0.092865,0.033461,9.699620,0.091330,0.027511,-0.093859,-0.065591,0.449588,0.104953
5.960000,0.039205,-0.026005,9.765949,0.054509,-0.040711,-0.053758,-0.086797,0.494506,0.120600
6.000000,0.071292,0.038368,9.742262,0.061363,0.047793,-0.078081,-0.047609,0.436572,0.113811
6.040000,0.032484,-0.002470,9.703488,0.043113,0.013307,-0.093812,-0.028634,0.430642,0.119425
6.080000,0.051632,-0.013760,9.728428,0.053200,-0.027016,-0.077688,-0.001471,0.445275,0.120203
6.120000,0.049075,0.047137,9.762474,0.053323,0.043656,-0.049891,-0.023818,0.483518,0.115425
6.160000,0.064852,0.004842,9.755270,0.054563,-0.013439,-0.033926,-0.018297,0.453992,0.141431
6.200000,0.040942,-0.016810,9.763737,0.044225,-0.028056,-0.054255,-0.028146,0.419898,0.130490
6.240000,0.006682,-0.036299,9.795802,-0.007901,-0.046981,0.001873,-0.006445,0.434598,0.122367
6.280000,0.065982,-0.036539,9.730444,0.062402,-0.041097,-0.054158,-0.010440,0.408087,0.108172
6.320000,0.010348,-0.075811,9.858676,0.019700,-0.067246,0.047806,0.016811,0.450352,0.167338
6.360000,0.048315,-0.048991,9.884526,0.050446,-0.038881,0.065464,0.020636,0.421947,0.149492
6.400000,-0.016720,-0.050876,9.856309,-0.016279,-0.030611,0.032845,0.045753,0.389203,0.098315
6.440000,-0.006767,-0.017669,9.887471,-0.014111,-0.012433,0.070564,0.029074,0.381031,0.129727
6.480000,-0.010377,-0.069996,9.870694,-0.012063,-0.069892,0.070932,0.040127,0.345140,0.141752
6.520000,-0.024095,-0.043018,9.933334,-0.021877,-0.042013,0.095618,0.007780,0.344627,0.125713
6.560000,-0.014006,-0.049635,9.952624,-0.006362,-0.049800,0.141680,0.047760,0.341560,0.114469
6.600000,0.013752,-0.014303,10.014088,0.008976,0.006982,0.217995,0.061519,0.331073,0.100936
6.640000,0.010508,0.006664,10.143338,0.014040,0.004685,0.318832,0.054691,0.279420,0.121100
6.680000,-0.040344,-0.041114,10.302127,-0.033131,-0.056402,0.487783,0.057085,0.217353,0.091767
6.720000,-0.047029,-0.020078,10.517708,-0.036743,-0.012119,0.677233,0.059900,0.269428,0.100371
6.760000,0.008130,0.018675,10.592872,-0.002125,0.033018,0.759665,0.101763,0.217554,0.095389
6.800000,-0.061501,0.003681,10.577797,-0.046645,0.019420,0.773752,0.041553,0.235949,0.113804
6.840000,0.002950,-0.011405,10.544384,-0.001852,-0.005078,0.752700,0.104400,0.159121,0.128356
6.880000,-0.022250,0.012720,10.410680,-0.022462,0.016486,0.608166,0.092366,0.188478,0.088867
6.920000,-0.030647,0.029365,10.197450,-0.025180,0.027495,0.422168,0.079419,0.159386,0.088036
6.960000,-0.089068,0.060645,10.050265,-0.081897,0.052967,0.239735,0.104726,0.138575,0.118631
7.000000,-0.002066,-0.010785,9.934173,-0.002249,-0.001097,0.109439,0.106797,0.172490,0.079012
7.040000,0.017609,0.039014,9.840748,0.022984,0.044235,0.030382,0.083217,0.105574,0.030060
7.080000,-0.039033,-0.019940,9.813182,-0.033264,-0.003495,-0.004002,0.128461,0.146634,0.120216
7.120000,0.015749,0.000633,9.736559,0.005810,-0.005016,-0.085023,0.115544,0.157026,0.099746
7.160000,0.011831,0.000811,9.752460,0.013372,0.004774,-0.079950,0.099710,0.062391,0.092078
7.200000,-0.010384,0.010050,9.760887,-0.010458,0.012517,-0.051597,0.149912,0.063462,0.079731
7.240000,0.007039,0.039318,9.733037,0.015060,0.026359,-0.073696,0.134796,0.075545,0.066779
7.280000,0.037829,0.004882,9.732782,0.027881,0.003941,-0.068656,0.133833,0.068220,0.027044
7.320000,0.023123,0.009214,9.797404,0.010908,-0.007601,-0.036635,0.149987,0.096592,0.055969
7.360000,0.022889,-0.010195,9.721238,0.020704,-0.017545,-0.079892,0.132719,0.092345,0.051328
7.400000,0.014861,0.013096,9.827706,0.000588,0.017503,-0.010074,0.152180,0.048933,0.049202
7.440000,0.021943,-0.008780,9.753997,0.027380,0.002502,-0.051053,0.153469,0.038512,0.058997
7.480000,-0.026843,0.006147,9.778526,-0.036036,0.007862,-0.018935,0.128830,0.047181,0.073202
7.520000,0.021793,0.019500,9.777429,0.025587,0.009421,-0.038985,0.138608,0.058530,0.037005
7.560000,0.031686,0.019614,9.823696,0.036508,0.033630,0.010010,0.134433,0.022255,0.029836
7.600000,0.000186,0.019936,9.840809,-0.013799,0.026106,0.055689,0.173182,0.017475,0.059426
7.640000,-0.018854,0.007923,9.878000,-0.015227,0.016349,0.057530,0.117093,0.028220,0.008783
7.680000,0.034225,-0.010822,9.837990,0.043784,-0.006491,0.055612,0.154865,0.033759,0.019321
7.720000,-0.006005,-0.031002,9.921845,0.012143,-0.034880,0.084636,0.176095,0.033975,0.015774
7.760000,-0.036311,-0.013086,9.879441,-0.036393,-0.014976,0.090741,0.125093,-0.008752,-0.005423
7.800000,-0.014805,-0.003518,9.862113,-0.004543,-0.005207,0.047689,0.151121,0.028788,-0.001163
7.840000,-0.023036,-0.033889,9.930222,-0.042783,-0.019868,0.112087,0.174266,0.004828,-0.005710
7.880000,0.011466,0.018582,9.917273,-0.005936,0.011556,0.092825,0.142836,0.037141,0.011570
7.920000,-0.031521,0.009295,9.813647,-0.001528,-0.000613,0.025178,0.152651,0.001787,-0.014537
7.960000,0.030475,-0.026887,9.925481,0.014123,-0.024435,0.107647,0.144822,0.039383,-0.018763
